@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
11,'2024/07/04 11:53:10:426',1,288.054596,135.076782,287.531067,167.714371,289.485046,200.070969,294.374207,235.206833,305.130402,275.113251,320.729553,314.099915,340.372742,350.003845,365.862793,380.322968,398.39032,398.609894,430.001648,392.524353,457.978699,371.347046,482.990967,344.188995,505.39386,312.663788,523.46521,277.046173,538.559631,243.426651,551.815369,211.548889,562.188477,178.799927,330.722565,117.847145,350.391266,105.126556,375.421417,101.22963,401.008636,106.159462,425.097778,116.23288,482.630798,121.94014,505.480438,116.24752,528.342163,115.855843,549.00116,122.174965,562.836548,135.627518,448.196747,159.595566,446.355804,188.109329,444.604919,216.50824,442.549103,244.251999,409.011261,248.77504,420.901764,256.407379,434.180267,261.324371,447.054291,260.166931,459.567444,256.089722,358.343781,151.19278,374.811371,141.749603,394.016388,144.31488,407.207672,156.665329,390.587585,159.868683,373.479462,158.584061,480.691193,164.225021,497.704559,155.10762,516.843567,156.806137,529.731934,169.544983,513.445313,173.98587,496.362396,171.191315,372.59082,287.469757,389.672363,280.693878,409.589905,277.757446,429.876251,285.15686,448.194,283.291626,462.68335,291.078064,471.645599,301.29184,457.249786,315.796661,439.127197,324.265533,419.540527,326.323029,399.997406,318.12619,383.716034,304.8508,405.454285,290.469025,426.654327,297.422089,444.406586,296.211914,442.386871,302.637146,423.611786,305.233582,403.260712,296.910858,1
12,'2024/07/04 11:53:10:462',1,287.496155,136.263062,287.104584,168.871262,289.190979,201.200623,294.245453,236.308044,305.223572,276.177887,321.015289,315.039307,340.746307,350.820923,366.282654,381.000122,398.790009,399.190369,430.268646,392.968414,458.064056,371.680908,482.896271,344.463715,505.193237,312.971252,523.236633,277.448578,538.302124,243.947708,551.469421,212.203201,561.728577,179.587616,330.126343,118.676239,349.310211,105.811829,373.951355,101.602638,399.251953,106.202637,423.155334,115.85804,483.526306,122.079575,505.980194,116.504013,528.425171,116.104836,548.687378,122.289314,562.214417,135.468246,447.985413,159.925949,446.237396,188.388977,444.56073,216.717194,442.56427,244.369858,409.199493,249.0065,421.088226,256.51001,434.31308,261.377502,447.108093,260.183685,459.54895,256.153137,358.330139,151.805313,374.665924,142.210632,393.82019,144.649338,406.961395,156.941788,390.426575,160.408081,373.377991,159.20491,480.640869,164.371368,497.548584,155.216339,516.60791,156.925781,529.390503,169.705429,513.187134,174.267426,496.168915,171.503952,373.140869,287.813507,390.096222,281.070892,409.87735,278.092712,430.032745,285.473724,448.199982,283.487274,462.555054,291.208313,471.40274,301.332428,457.180908,315.684906,439.271332,324.109619,419.899536,326.256287,400.499664,318.119995,384.285309,304.996033,405.979858,290.711151,426.85434,297.58371,444.29184,296.262238,442.289612,302.653168,423.845886,305.365234,403.812134,297.121521,1
13,'2024/07/04 11:53:10:495',1,288.131866,137.034225,287.816284,169.68541,289.951904,202.073868,294.914215,237.143677,305.673248,276.816956,321.254211,315.492798,340.84729,351.086853,366.26123,381.085693,398.645508,399.083038,430.078461,392.945526,457.782593,371.69751,482.506348,344.561829,504.713715,313.250488,522.771179,278.052124,537.888489,244.80188,551.16687,213.244797,561.543945,180.796875,330.70224,118.203751,350.305573,105.364235,375.284332,101.329277,400.848816,106.144035,424.943573,116.11467,482.869476,122.044662,505.502014,116.461349,528.148376,116.134384,548.61908,122.425377,562.358093,135.792496,448.364716,159.595444,446.481842,188.108826,444.682159,216.505478,442.571686,244.258987,409.347412,248.937927,421.15802,256.497803,434.341248,261.380981,447.060699,260.239777,459.416016,256.207581,358.532562,151.438766,374.952881,141.92514,394.141388,144.439545,407.288574,156.829636,390.699982,160.074844,373.625824,158.810501,480.770264,164.486984,497.691376,155.345901,516.765442,157.067291,529.552734,169.895752,513.344116,174.326523,496.339478,171.505234,372.892731,288.004913,389.903076,281.175964,409.740753,278.114044,429.974731,285.418152,448.188599,283.611511,462.546753,291.491699,471.361786,301.797699,457.092682,315.964417,439.170746,324.244232,419.780182,326.275787,400.363953,318.166565,384.135895,305.113922,405.779785,290.691864,426.830566,297.491058,444.386627,296.375092,442.339539,302.960693,423.773804,305.563629,403.606049,297.324371,1
14,'2024/07/04 11:53:10:526',1,288.09314,137.875824,287.971252,170.488297,290.292603,202.830124,295.385132,237.853836,306.215454,277.461365,321.849731,315.991089,341.417999,351.466278,366.764191,381.3526,399.038605,399.236298,430.502228,392.964081,458.212097,371.559326,482.904968,344.257751,505.111694,312.848694,523.162048,277.60965,538.21051,244.373413,551.380859,212.868179,561.614502,180.470718,329.676575,118.831703,348.919128,105.866623,373.646057,101.615616,399.038177,106.208145,423.042755,115.887978,483.309357,122.126686,505.696747,116.596169,528.100525,116.216637,548.364441,122.356651,561.978882,135.496765,447.962372,159.847382,446.136353,188.374069,444.377075,216.766602,442.295532,244.494202,409.269501,249.13501,421.127075,256.598999,434.313049,261.437683,447.008209,260.267639,459.342987,256.260559,358.01767,151.783203,374.399902,142.173538,393.616516,144.61554,406.803497,157.00528,390.212067,160.383728,373.118866,159.168274,480.56778,164.508438,497.433563,155.282776,516.525269,156.960999,529.338196,169.809143,513.141663,174.346008,496.122223,171.573395,372.849213,287.960815,389.838806,281.133392,409.675385,278.07547,429.903717,285.389252,448.159973,283.493103,462.599945,291.314453,471.49115,301.599823,457.234985,315.923462,439.273773,324.327881,419.824524,326.441132,400.363953,318.309296,384.096436,305.176727,405.749664,290.684723,426.794769,297.50354,444.42453,296.296387,442.408661,302.949951,423.776886,305.630005,403.577728,297.383087,1
15,'2024/07/04 11:53:10:558',1,288.259155,137.345551,288.024414,169.908859,290.220337,202.197479,295.219055,237.171646,305.996155,276.743774,321.570953,315.310577,341.125519,350.818115,366.464813,380.763428,398.754211,398.719879,430.193359,392.574219,457.921967,371.337311,482.66214,344.191772,504.865601,312.849762,522.879639,277.609528,537.939575,244.328125,551.176453,212.756683,561.511963,180.292099,330.407776,118.354546,350.03595,105.445526,375.076508,101.40049,400.699371,106.248947,424.837555,116.27813,482.535919,122.100899,505.240753,116.423729,527.979126,116.033455,548.547974,122.308731,562.35907,135.718918,448.161713,160.003403,446.308197,188.514359,444.534515,216.905731,442.443359,244.646103,409.244385,248.998489,421.079346,256.584961,434.294312,261.471985,447.046448,260.317871,459.428619,256.245941,358.284882,151.52562,374.737823,141.998474,393.962708,144.538879,407.120392,156.988129,390.503662,160.19397,373.405914,158.916306,480.664215,164.577591,497.593109,155.345673,516.71344,157.02298,529.553406,169.859375,513.325195,174.323013,496.287598,171.539612,372.748413,287.741364,389.779602,280.91925,409.645691,277.907837,429.905273,285.213989,448.159088,283.408508,462.59024,291.247314,471.462036,301.543854,457.156128,315.867371,439.152435,324.248718,419.668854,326.303955,400.186981,318.150543,383.943207,304.987122,405.587036,290.46759,426.762604,297.304901,444.45285,296.184052,442.389221,302.932129,423.669464,305.549652,403.362244,297.257843,1
16,'2024/07/04 11:53:10:591',1,287.988983,137.042801,287.692566,169.592133,289.84201,201.84996,294.842499,236.82312,305.635193,276.474976,321.250763,315.126678,340.846954,350.734833,366.267578,380.739532,398.653198,398.777496,430.165741,392.704254,457.987091,371.501343,482.830231,344.372223,505.121368,312.9953,523.127869,277.593018,538.144836,244.124466,551.293945,212.373428,561.532227,179.757568,329.564056,118.996262,348.513916,106.198929,372.892822,101.960228,397.950409,106.437477,421.664825,115.877594,483.395233,122.360497,505.680023,116.778,527.981628,116.29216,548.184387,122.29306,561.816833,135.269821,447.514221,159.938339,445.745972,188.458954,444.041901,216.83223,442.017609,244.525009,408.970795,249.134857,420.832947,256.574951,434.011078,261.394073,446.786011,260.202637,459.209015,256.193909,358.083984,152.038834,374.318634,142.543381,393.351501,144.928741,406.486328,157.077072,390.040802,160.492584,373.083923,159.319458,480.498749,164.435928,497.273438,155.358475,516.217224,157.033951,529.032043,169.639023,512.924438,174.160294,495.985748,171.446884,373.004578,287.750122,389.940186,280.955475,409.717926,277.958832,429.869843,285.285065,448.072144,283.308411,462.520355,291.023193,471.485016,301.174896,457.225616,315.619995,439.251892,324.137695,419.7771,326.295868,400.332794,318.174072,384.117462,304.993378,405.823242,290.574493,426.725372,297.365906,444.263245,296.100128,442.247711,302.717987,423.686615,305.427521,403.610046,297.211304,1
17,'2024/07/04 11:53:10:626',1,288.176575,135.947968,287.767242,168.649704,289.823914,201.084137,294.762421,236.242004,305.53067,276.11618,321.135406,315.014191,340.795593,350.802124,366.295105,380.973602,398.809937,399.089386,430.248566,392.864258,457.972473,371.570587,482.713043,344.373688,504.885284,312.921173,522.850525,277.530823,537.890869,244.177429,551.098145,212.550919,561.442627,180.051956,330.551392,118.362709,350.218018,105.544281,375.265869,101.55925,400.884125,106.4636,425.003143,116.545654,482.223175,122.311722,504.979706,116.617523,527.758118,116.216789,548.347046,122.513084,562.144531,135.926514,448.062866,159.702744,446.181671,188.302887,444.383667,216.781845,442.28186,244.608597,409.161133,248.849976,420.923096,256.463593,434.082916,261.366669,446.835114,260.172455,459.203247,256.050995,358.675629,151.548431,374.964569,142.112839,394.004364,144.594055,407.066437,156.836365,390.605408,160.08168,373.664246,158.842224,480.548187,164.434952,497.368988,155.389801,516.316406,157.096115,529.038513,169.785568,512.921021,174.182236,496.023865,171.403442,372.912781,287.770477,389.827606,280.921753,409.62561,277.86264,429.856903,285.16156,448.089966,283.320862,462.464233,291.157349,471.267883,301.426697,457.043243,315.766693,439.130432,324.211273,419.691711,326.32962,400.234772,318.16983,384.06073,304.993622,405.889954,290.470947,426.72641,297.22644,444.108826,296.045502,442.058472,302.828369,423.646637,305.551422,403.687988,297.276245,1
18,'2024/07/04 11:53:10:659',1,288.170166,135.544495,287.661499,168.104156,289.616272,200.382462,294.47229,235.450226,305.120575,275.313171,320.605194,314.261536,340.141785,350.142609,365.524658,380.421295,397.947327,398.729004,429.433075,392.789398,457.319946,371.765289,482.306061,344.826752,504.760498,313.541473,522.890686,278.115967,537.975098,244.627518,551.192749,212.886261,561.551758,180.288895,329.958099,118.826332,349.107361,106.077919,373.671539,101.942223,398.879425,106.569344,422.695465,116.209534,482.84317,122.48101,505.295715,116.892807,527.75354,116.463669,548.083679,122.542816,561.799805,135.594482,447.509583,160.206024,445.687012,188.667404,443.940765,216.99205,441.883789,244.638321,408.621307,248.945724,420.500488,256.48114,433.721954,261.372498,446.589111,260.202545,459.114929,256.188934,358.204773,151.841415,374.470032,142.396194,393.491638,144.86261,406.581635,157.044266,390.136139,160.339508,373.196411,159.121124,480.276093,164.527359,497.122925,155.481934,516.094238,157.174774,528.906006,169.790466,512.761169,174.253387,495.80481,171.500473,372.346344,287.582336,389.337769,280.69986,409.260223,277.700531,429.594971,285.085327,447.977783,283.217224,462.512512,291.059845,471.447632,301.356354,457.045441,315.813904,438.922333,324.29245,419.302704,326.379669,399.761383,318.162933,383.497589,304.894318,405.166351,290.255249,426.420288,297.132324,444.290009,295.991058,442.17865,303.004303,423.255249,305.665833,402.877747,297.2677,1
19,'2024/07/04 11:53:10:690',1,287.6604,135.777634,287.223663,168.398773,289.283447,200.757965,294.276398,235.9133,305.128632,275.899567,320.757935,314.964691,340.380066,350.947144,365.858917,381.309845,398.378632,399.605682,429.74942,393.365906,457.42868,372.078461,482.191528,344.916138,504.453705,313.482727,522.501526,278.016174,537.628479,244.606903,550.928467,212.961502,561.389404,180.452042,330.539398,118.345795,350.22348,105.609535,375.261719,101.647896,400.878571,106.544365,424.995636,116.620331,481.997803,122.290092,504.846771,116.588829,527.697021,116.209091,548.33313,122.53997,562.168823,135.955887,447.797058,159.917389,445.92746,188.529709,444.145691,217.02356,442.061096,244.858887,408.857605,248.849823,420.626587,256.479248,433.791595,261.408264,446.601685,260.205322,459.039551,256.085632,358.56665,151.662003,374.856262,142.282959,393.872284,144.758743,406.964203,156.895203,390.512817,160.062469,373.591003,158.843414,480.3862,164.445465,497.256195,155.496323,516.194824,157.229004,528.94696,169.85141,512.8078,174.133255,495.90332,171.341888,372.435486,287.665894,389.356384,280.58847,409.302704,277.455811,429.745392,284.772766,448.184692,282.985962,462.68103,290.940735,471.419189,301.398193,457.064056,315.785156,439.02359,324.26413,419.458649,326.401764,399.892151,318.184418,383.635803,304.954071,405.423859,290.097839,426.592316,296.902557,444.292694,295.774841,442.140259,302.927948,423.404205,305.683075,403.147949,297.271332,1
20,'2024/07/04 11:53:10:726',1,287.829681,136.211304,287.453705,168.736008,289.549622,200.980423,294.475555,236.048035,305.109924,275.983368,320.596161,314.98465,340.127625,350.893585,365.532928,381.134918,397.920258,399.435913,429.475098,393.348511,457.407532,372.135468,482.392242,344.937805,504.824493,313.386261,522.898071,277.732788,537.921814,244.123077,551.071167,212.323456,561.336548,179.693817,329.063904,119.347931,347.777985,106.617554,371.960999,102.315536,396.875488,106.67852,420.49939,115.942406,483.127625,122.575356,505.332642,117.044182,527.535217,116.558228,547.638672,122.474762,561.215027,135.263062,446.938965,160.224457,445.190552,188.70015,443.505981,217.026932,441.508026,244.658569,408.478241,249.246689,420.367462,256.626526,433.53299,261.451447,446.331116,260.238007,458.803772,256.287598,357.54895,152.348251,373.787598,142.71698,392.87915,145.114807,406.010071,157.331253,389.54126,160.869049,372.544312,159.713806,479.882935,164.599457,496.719025,155.433136,515.74469,157.09079,528.561829,169.772797,512.40271,174.422989,495.396393,171.706604,372.350739,287.98587,389.255798,280.946686,409.159851,277.798767,429.513519,285.164063,447.950348,283.198334,462.498413,291.082611,471.400024,301.432892,457.000061,315.786255,438.927704,324.220001,419.383972,326.389069,399.910675,318.240295,383.605286,305.127045,405.182709,290.411499,426.358795,297.251373,444.218384,296.011078,442.118103,302.93988,423.259857,305.662506,402.954285,297.350708,1
21,'2024/07/04 11:53:10:758',1,287.910614,136.296387,287.422882,168.853821,289.386475,201.139999,294.224579,236.173477,304.85144,275.990417,320.257416,314.972961,339.736481,350.906555,365.122528,381.223053,397.584137,399.533966,429.039124,393.599182,456.846741,372.559784,481.731659,345.588287,504.05658,314.279785,522.081482,278.845398,537.183838,245.33432,550.483826,213.520065,560.966187,180.8582,330.199829,118.963173,349.706451,106.178612,374.573608,102.162376,400.02713,106.975784,424.007721,116.903015,481.805786,122.695717,504.584076,116.998344,527.373901,116.594704,547.980408,122.890099,561.81958,136.303558,447.43158,160.115234,445.600525,188.645737,443.852539,217.050537,441.796173,244.800003,408.574951,249.03157,420.355011,256.662872,433.531403,261.580597,446.363251,260.387268,458.828735,256.273499,358.323273,152.087799,374.539612,142.672516,393.49353,145.132141,406.54306,157.262344,390.158356,160.495239,373.289307,159.282135,480.065216,164.757751,496.889069,155.769089,515.784729,157.481369,528.527649,170.069717,512.433105,174.426315,495.551971,171.660934,372.222046,287.680176,389.218536,280.730438,409.153931,277.719666,429.533417,285.019775,447.911713,283.241608,462.442627,291.08493,471.336731,301.41098,456.936188,315.853149,438.833038,324.357819,419.195831,326.442444,399.620789,318.239319,383.369446,304.980499,405.221588,290.239655,426.368286,297.022766,444.059448,295.929626,441.914551,303.128754,423.131378,305.822968,402.865875,297.445313,1
22,'2024/07/04 11:53:10:791',1,287.558563,136.070175,287.172943,168.644424,289.238953,200.928726,294.127777,236.011688,304.723511,275.952057,320.133026,315.024811,339.629181,350.991852,365.025848,381.312195,397.434479,399.694061,429.06543,393.644958,457.058655,372.434448,482.097717,345.218353,504.561249,313.622467,522.68811,277.929901,537.809387,244.266327,551.074463,212.372025,561.465698,179.638885,329.450378,119.121094,348.666656,106.45105,373.261902,102.375252,398.502563,107.030533,422.352966,116.69677,482.04364,122.807251,504.620605,117.124573,527.213745,116.626862,547.678101,122.693497,561.522156,135.776047,447.150665,160.02861,445.370605,188.600067,443.661346,217.036102,441.640472,244.79744,408.517883,249.214615,420.35791,256.762543,433.545227,261.6539,446.352356,260.415588,458.806793,256.335876,357.574951,152.267288,373.791351,142.897095,392.772217,145.26355,405.968445,157.226425,389.547394,160.525436,372.621155,159.368454,480.008911,164.628143,496.826019,155.774841,515.730896,157.472626,528.56897,169.934586,512.45166,174.269913,495.532104,171.512894,372.276917,287.957001,389.202911,280.908173,409.134064,277.803802,429.530792,285.137115,447.954712,283.251343,462.48999,291.117188,471.3349,301.472015,456.924683,315.83075,438.852478,324.28717,419.271027,326.436096,399.771667,318.254669,383.506195,305.105743,405.188751,290.354767,426.369293,297.174438,444.145538,295.990082,442.010223,303.046356,423.19046,305.797241,402.904846,297.428314,1
23,'2024/07/04 11:53:10:824',1,287.030762,137.457336,286.864838,170.036423,289.105743,202.301071,294.166473,237.328003,304.930725,277.069,320.48233,315.894287,340.050842,351.578003,365.36438,381.746918,397.658844,399.911041,429.078125,393.801575,456.841248,372.612091,481.699371,345.558075,504.043274,314.199219,522.117493,278.818634,537.184814,245.454636,550.420898,213.84845,560.804504,181.347015,329.211884,119.052406,348.832794,106.336838,373.778046,102.328758,399.319519,107.161072,423.402802,117.136276,481.037811,122.722038,503.786163,117.088097,526.531921,116.721939,547.081665,123.038139,560.950806,136.3685,446.837708,160.305283,445.083099,188.848694,443.394745,217.263229,441.385437,245.021835,408.281738,249.027069,420.09494,256.771606,433.336334,261.752045,446.1297,260.440094,458.518311,256.157166,358.042664,152.358871,373.601013,143.605515,391.767426,145.673981,404.721436,156.723984,388.949738,159.724457,372.718292,158.689896,480.150055,164.487808,496.339905,156.459915,514.402222,158.194595,526.840698,169.944016,511.327667,173.620789,495.118652,170.904602,371.694824,288.033356,388.712769,281.081482,408.695709,278.002228,429.178223,285.267395,447.646088,283.460144,462.282501,291.298767,471.246979,301.621582,456.805237,315.998505,438.67627,324.447021,419.024872,326.574066,399.403137,318.391663,383.05838,305.236298,405.260803,290.715637,426.081207,297.40567,443.442291,296.223328,441.357819,303.218689,422.944275,306.026337,403.034363,297.734772,1
24,'2024/07/04 11:53:10:858',1,287.161591,139.539673,287.327637,172.218536,289.858185,204.587967,295.050995,239.583023,305.872467,279.12442,321.513336,317.569305,341.128998,352.912018,366.477448,382.684784,398.722931,400.401245,430.204102,394.039551,457.833527,372.434235,482.41626,344.975922,504.51062,313.464935,522.395813,278.161682,537.274109,244.91066,550.268433,213.375198,560.3526,180.959869,327.952423,119.910751,347.012665,107.018028,371.500671,102.698013,396.693604,107.16114,420.564301,116.630569,481.713776,122.745384,503.94458,117.176605,526.203369,116.672104,546.372192,122.675346,560.02356,135.624222,446.443054,160.076584,444.772369,188.685196,443.139923,217.137802,441.168732,244.916611,408.502045,249.279602,420.343506,256.864532,433.564453,261.735474,446.262299,260.368073,458.532928,256.085114,357.844055,152.551605,373.308167,143.427689,391.5354,145.405258,404.378326,156.732269,388.633728,160.108948,372.397461,159.128494,479.803436,164.144775,495.817505,155.681641,513.897644,157.289856,526.239746,169.249344,510.823578,173.360397,494.637512,170.763306,372.39447,288.147705,389.319489,281.252991,409.15155,278.133881,429.465759,285.285706,447.781616,283.306213,462.38623,290.965973,471.406555,301.154541,457.214569,315.686676,439.25351,324.333008,419.684265,326.612427,400.082397,318.533173,383.744904,305.385437,406.120239,290.833618,426.484497,297.332062,443.465118,296.000946,441.48288,303.026245,423.46347,305.990906,403.930847,297.899384,1
25,'2024/07/04 11:53:10:890',1,287.094727,141.853302,287.519562,174.598755,290.282288,207.042145,295.646057,241.903671,306.651093,280.959686,322.376587,318.874512,342.005066,353.752228,367.332886,383.096527,399.529114,400.299805,430.841522,393.891724,458.108002,372.22348,482.241974,344.788086,503.932495,313.553467,521.6474,278.79303,536.47522,245.92392,549.468933,214.615082,559.536865,182.387207,328.466278,119.500397,348.119049,106.559296,373.087067,102.442345,398.656525,107.181709,422.783875,117.098503,480.18924,122.587418,502.651093,116.865601,525.20105,116.351662,545.686035,122.488647,559.618103,135.771042,446.553894,159.816437,444.865417,188.397507,443.222443,216.840378,441.24231,244.658218,408.514526,249.157257,420.351044,256.897888,433.655975,261.773926,446.390686,260.42572,458.634155,255.982559,357.811981,152.260117,373.379364,143.343063,391.623932,145.320221,404.578278,156.581024,388.762878,159.598114,372.498077,158.597733,479.577362,164.057571,495.584229,155.722321,513.639893,157.328583,526.089478,169.189178,510.674652,172.985199,494.514862,170.368164,372.842865,288.238861,389.663361,281.321747,409.353638,278.194397,429.551422,285.133179,447.649628,283.278564,462.136536,290.868164,471.045654,301.080963,457.085876,315.495972,439.356445,324.138336,419.934692,326.390381,400.383911,318.435242,384.169281,305.383636,406.251221,290.704224,426.692139,296.99054,443.613525,295.834351,441.644257,303.111969,423.646851,306.08252,404.053925,298.051758,1
26,'2024/07/04 11:53:10:924',1,286.601715,144.176514,287.330292,176.870026,290.374908,209.27037,295.950165,244.029007,307.121033,282.819183,323.034088,320.287415,342.7854,354.670288,368.144531,383.494141,400.170685,400.316864,431.420502,393.759521,458.528198,371.953278,482.471893,344.423615,504.058075,313.244293,521.761292,278.693695,536.513855,246.024292,549.33783,214.90921,559.159424,182.878906,327.475708,120.112297,346.64505,107.076698,371.194733,102.727928,396.434601,107.176903,420.347229,116.687241,480.769379,122.643471,502.73526,116.964577,524.815369,116.322594,544.924377,122.153633,558.660034,135.039566,446.154388,160.286102,444.601776,188.615616,443.070923,216.797089,441.185455,244.348541,408.704437,249.23764,420.620331,256.789185,433.930054,261.569153,446.570221,260.197174,458.728943,255.835724,357.148621,152.776245,372.732239,143.629318,391.101471,145.513641,404.099274,156.915451,388.2164,160.190918,371.855591,159.240509,479.215424,164.156021,495.168671,155.594452,513.305237,157.129166,525.788757,169.117081,510.373993,173.170197,494.150055,170.608215,373.525421,288.677155,390.127075,281.450409,409.698944,278.017242,429.860382,284.823792,447.878632,282.913727,462.218231,290.634308,470.847046,301.047668,457.105804,315.176147,439.653809,323.704987,420.491852,326.031372,401.118286,318.225647,384.957062,305.464172,406.676392,290.437653,427.092743,296.524658,443.967194,295.408264,441.950653,303.016754,424.054108,306.083984,404.521698,298.155853,1
27,'2024/07/04 11:53:10:962',1,286.794922,147.290176,287.990997,180.070145,291.430695,212.558929,297.197693,247.238373,308.431061,285.617401,324.387329,322.496704,344.156433,356.249115,369.451294,384.440216,401.248505,400.63678,432.412262,393.784546,459.22403,371.642426,482.743103,343.829468,503.953918,312.644989,521.525574,278.507782,536.178284,246.274994,548.894287,215.53978,558.545776,183.851486,327.213043,120.136024,346.751007,106.884811,371.681427,102.511391,397.284424,107.068192,421.514862,116.848343,479.494141,122.454788,501.52359,116.703049,523.725037,116.058128,543.982788,121.950493,557.874573,135.004837,446.226501,159.98941,444.641479,188.389969,443.067413,216.651901,441.130341,244.314529,408.947784,249.006012,420.870789,256.67276,434.248993,261.467194,446.82254,260.048035,458.843536,255.517181,356.976196,152.561508,372.502136,143.504044,390.805481,145.277634,403.838562,156.596405,387.993988,159.69986,371.700317,158.780716,479.159332,163.91098,494.919495,155.460236,512.910767,156.969009,525.329834,168.904434,510.054596,172.719971,493.997009,170.154236,374.174255,289.101746,390.544647,281.627869,409.945129,277.950226,430.01709,284.533112,447.888031,282.711975,462.062073,290.54071,470.400696,301.192932,456.940338,315.006104,439.821625,323.390686,420.945038,325.727661,401.737885,318.081177,385.694672,305.589813,407.328979,290.378387,427.393341,296.168945,443.848907,295.170044,441.855408,302.884216,424.440857,306.00946,405.305969,298.265289,1
